2022-07-04 22:04:04,376---"POST / HTTP/1.1" 400 6888
2022-07-04 22:04:29,512---"POST / HTTP/1.1" 200 7419
2022-07-05 05:41:26,610---Watching for file changes with StatReloader
2022-07-05 05:41:47,781---"GET / HTTP/1.1" 200 12657
2022-07-05 05:41:47,827---"GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 304 0
2022-07-05 05:41:47,835---"GET /static/rest_framework/js/default.js HTTP/1.1" 304 0
2022-07-05 05:41:47,840---"GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 304 0
2022-07-05 05:41:47,841---"GET /static/rest_framework/css/default.css HTTP/1.1" 304 0
2022-07-05 05:41:47,850---"GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 304 0
2022-07-05 05:41:47,851---"GET /static/rest_framework/css/prettify.css HTTP/1.1" 304 0
2022-07-05 05:41:47,852---"GET /static/rest_framework/js/jquery-3.5.1.min.js HTTP/1.1" 304 0
2022-07-05 05:41:47,856---"GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 304 0
2022-07-05 05:41:47,857---"GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 304 0
2022-07-05 05:41:47,858---"GET /static/rest_framework/js/csrf.js HTTP/1.1" 304 0
2022-07-05 05:41:47,875---"GET /static/rest_framework/img/grid.png HTTP/1.1" 304 0
2022-07-05 05:42:23,720---"POST / HTTP/1.1" 200 7419
2022-07-05 05:42:57,759---C:\Users\lenovo\Desktop\JR\Python\Strands\electronic_device\device\apps.py changed, reloading.
2022-07-05 05:42:58,910---Watching for file changes with StatReloader
2022-07-05 05:43:02,806---C:\Users\lenovo\Desktop\JR\Python\Strands\electronic_device\device\apps.py changed, reloading.
2022-07-05 05:43:03,834---Watching for file changes with StatReloader
2022-07-05 05:43:06,162---C:\Users\lenovo\Desktop\JR\Python\Strands\electronic_device\device\apps.py changed, reloading.
2022-07-05 05:43:07,272---Watching for file changes with StatReloader
2022-07-05 05:43:09,121---C:\Users\lenovo\Desktop\JR\Python\Strands\electronic_device\device\apps.py changed, reloading.
2022-07-05 05:43:10,113---Watching for file changes with StatReloader
2022-07-05 05:43:12,053---C:\Users\lenovo\Desktop\JR\Python\Strands\electronic_device\device\apps.py changed, reloading.
2022-07-05 05:43:13,589---Watching for file changes with StatReloader
2022-07-05 05:43:14,974---C:\Users\lenovo\Desktop\JR\Python\Strands\electronic_device\device\apps.py changed, reloading.
2022-07-05 05:43:15,868---Watching for file changes with StatReloader
2022-07-05 05:43:19,218---C:\Users\lenovo\Desktop\JR\Python\Strands\electronic_device\device\apps.py changed, reloading.
2022-07-05 05:43:20,033---Watching for file changes with StatReloader
2022-07-05 05:43:21,366---C:\Users\lenovo\Desktop\JR\Python\Strands\electronic_device\device\apps.py changed, reloading.
2022-07-05 05:43:22,292---Watching for file changes with StatReloader
2022-07-05 05:43:26,768---C:\Users\lenovo\Desktop\JR\Python\Strands\electronic_device\device\apps.py changed, reloading.
2022-07-05 05:43:27,693---Watching for file changes with StatReloader
2022-07-05 05:43:32,202---C:\Users\lenovo\Desktop\JR\Python\Strands\electronic_device\device\apps.py changed, reloading.
2022-07-05 05:43:33,268---Watching for file changes with StatReloader
2022-07-05 05:43:35,686---C:\Users\lenovo\Desktop\JR\Python\Strands\electronic_device\device\apps.py changed, reloading.
2022-07-05 05:43:36,585---Watching for file changes with StatReloader
2022-07-05 05:43:41,024---C:\Users\lenovo\Desktop\JR\Python\Strands\electronic_device\device\apps.py changed, reloading.
2022-07-05 05:43:42,022---Watching for file changes with StatReloader
2022-07-05 05:43:44,403---C:\Users\lenovo\Desktop\JR\Python\Strands\electronic_device\device\apps.py changed, reloading.
2022-07-05 05:43:45,304---Watching for file changes with StatReloader
2022-07-05 05:43:47,640---C:\Users\lenovo\Desktop\JR\Python\Strands\electronic_device\device\apps.py changed, reloading.
2022-07-05 05:43:48,506---Watching for file changes with StatReloader
2022-07-05 05:43:49,799---C:\Users\lenovo\Desktop\JR\Python\Strands\electronic_device\device\apps.py changed, reloading.
2022-07-05 05:43:50,766---Watching for file changes with StatReloader
2022-07-05 05:43:53,131---C:\Users\lenovo\Desktop\JR\Python\Strands\electronic_device\device\apps.py changed, reloading.
2022-07-05 05:43:54,099---Watching for file changes with StatReloader
2022-07-05 05:43:56,551---C:\Users\lenovo\Desktop\JR\Python\Strands\electronic_device\device\apps.py changed, reloading.
2022-07-05 05:43:57,462---Watching for file changes with StatReloader
2022-07-05 05:43:58,786---C:\Users\lenovo\Desktop\JR\Python\Strands\electronic_device\device\apps.py changed, reloading.
2022-07-05 05:43:59,697---Watching for file changes with StatReloader
2022-07-05 05:44:03,124---C:\Users\lenovo\Desktop\JR\Python\Strands\electronic_device\device\apps.py changed, reloading.
2022-07-05 05:44:04,082---Watching for file changes with StatReloader
2022-07-05 05:44:05,393---C:\Users\lenovo\Desktop\JR\Python\Strands\electronic_device\device\apps.py changed, reloading.
2022-07-05 05:44:06,415---Watching for file changes with StatReloader
